kepid,tce_plnt_num,tce_rogue_flag,tce_period,tce_period_err,tce_time0bk,tce_time0bk_err,tce_impact,tce_impact_err,tce_duration,tce_duration_err,tce_depth,tce_depth_err,tce_model_snr,tce_prad,tce_prad_err,tce_eqt,tce_eqt_err,tce_insol,tce_insol_err,tce_steff,tce_steff_err,tce_slogg,tce_slogg_err,tce_sradius,tce_sradius_err
4754310,1,,1.98926,1.4851e-05,131.728,0.00310048,0.9341,0.09039,4.187,1.168,48.14,4.776,10.84,1.297,0.1541,2110.0,521.0,,,6931.0,246.0,4.13,0.27,1.559,0.763
4544620,2,,2.18908,8.88965e-06,133.514,0.00196209,0.3002,11.8,1.698,0.1428,283.1,23.4,15.66,1.283,1.238,1180.0,169.0,,,5396.0,170.0,4.6,0.18,0.766,0.215
3342970,1,,2.71151,3.72457e-06,132.072,0.000840156,0.8715,0.07047,3.112,0.113,830.9,15.88,59.44,3.536,0.1829,1410.0,357.0,,,6167.0,203.0,4.44,0.31,1.064,0.536
7115085,1,,0.566787,1.32616e-05,131.813,0.0030223,0.8999,0.7671,1.433,2.363,56.48,9.813,8.709,0.7635,0.5583,2040.0,350.0,,,5751.0,158.0,4.55,0.25,0.854,0.289
8524712,1,,1.62004,1.32577e-05,132.035,0.004215,0.4919,3.915,5.814,3.867,131.3,10.94,14.56,0.5777,0.3502,910.0,52.0,,,4330.0,144.0,4.77,0.05,0.495,0.046
9650957,2,,1.15469,1.35932e-05,131.958,0.00301568,0.5,2.952,1.538,0.134,26.17,4.564,7.547,1.149,0.387,2960.0,681.0,,,7271.0,343.0,3.98,0.27,2.158,0.972
7597771,3,,1.5963,2.13486e-05,131.602,0.00599969,0.8987,0.3646,4.188,3.191,95.44,11.0,11.23,0.8815,0.3475,1260.0,130.0,,,5125.0,199.0,4.55,0.12,0.748,0.143
6265665,1,,44.2022,0.000315561,163.204,0.00549287,0.01281,350.2,4.775,0.3941,242.9,19.27,12.02,1.137,1.446,409.0,420.0,,,5002.0,149.0,4.54,0.89,0.753,1.548
3644653,1,,119.683,0.00369286,176.096,0.0230809,0.9949,0.1009,29.4,1.484,1446.0,58.91,25.58,6.348,6.602,351.0,66.1,,,5778.0,185.0,4.53,0.28,0.911,0.338
10213964,2,,0.520369,0.0,131.589,0.0,0.1,0.0,1.5,0.0,429.4,0.0,-1.0,3.818,0.0,3630.0,0.0,,,7214.0,308.0,4.05,0.23,1.813,0.728
2998124,2,,28.5979,1.85916e-05,137.893,0.000578337,0.8758,0.00278,7.851,0.03155,2945.0,12.15,261.0,7.745,0.02399,742.0,182.0,,,6584.0,213.0,4.3,0.28,1.243,0.605
5396122,1,,15.4443,2.24166e-05,138.167,0.00125592,0.3729,3.021,1.566,0.2406,3379.0,81.25,47.77,5.827,1.746,731.0,153.0,,,5897.0,229.0,4.49,0.29,0.992,0.408
5621333,2,,11.5475,0.000180669,139.978,0.0124324,0.5251,5.729,6.455,0.5179,103.3,10.91,9.854,1.164,0.9695,895.0,270.0,,,6202.0,220.0,4.39,0.34,1.11,0.665
6421937,3,,359.414,0.00286958,338.857,0.00367002,1.0,0.1262,28.93,1.851,12640.0,3088.0,140.3,121.4,44.49,491.0,64.8,,,5087.0,165.0,3.18,0.03,5.899,1.509
6021193,3,,3.61458,2.45573e-05,134.703,0.00458343,0.1519,42.31,3.349,0.216,59.33,5.392,11.66,1.051,1.705,1350.0,168.0,,,5712.0,119.0,4.22,0.16,1.386,0.342
5620711,1,,2.0007,1.99204e-05,133.457,0.00441281,0.2846,10.98,9.976,15.23,32.25,4.871,7.73,0.6544,0.4139,1680.0,420.0,,,6437.0,225.0,4.38,0.3,1.139,0.564
8547366,1,,0.60882,1.16139e-05,131.751,0.00217156,0.9,0.3347,1.917,2.503,11.63,1.627,9.496,1.378,0.3505,4930.0,915.0,,,7976.0,316.0,3.66,0.29,3.46,1.255
7889486,2,,24.24,0.000351505,155.083,0.0114839,0.4685,10.75,7.338,1.718,322.7,30.48,10.39,1.651,2.433,597.0,126.0,,,5763.0,186.0,4.53,0.3,0.904,0.376
9526946,3,,0.729888,1.32987e-05,131.812,0.0049048,0.4984,6.232,2.723,3.354,58.72,9.048,9.973,1.538,1.051,3980.0,699.0,,,8677.0,340.0,4.02,0.3,1.931,0.661
8907769,1,,1.7725,3.22287e-05,132.948,0.00870037,0.7815,1.193,7.214,12.11,11.58,2.217,5.482,1.118,0.5272,2540.0,726.0,,,5953.0,185.0,3.63,0.56,2.993,1.7
10035150,1,,0.750168,1.37635e-05,131.762,0.00390758,0.0121,443.3,2.522,2.523,22.3,3.938,7.528,0.6747,0.6789,2620.0,712.0,,,6555.0,228.0,4.22,0.3,1.42,0.765
4844004,1,,1.56808,3.91303e-06,131.808,0.000767143,0.3,6.511,1.132,0.07248,385.2,19.3,27.05,1.628,0.8822,1360.0,218.0,,,5463.0,168.0,4.58,0.22,0.83,0.261
8523871,1,,0.72166,9.17119e-06,131.66,0.00136916,0.3013,4.708,2.457,0.7844,44.99,5.862,10.27,1.041,0.2718,3400.0,924.0,,,8454.0,328.0,4.26,0.32,1.517,0.815
8114921,2,,0.718516,1.07545e-05,131.815,0.00334824,0.008065,800.4,2.619,3.718,24.45,3.605,9.735,0.7186,0.8713,2670.0,738.0,,,6555.0,247.0,4.22,0.31,1.445,0.791
7987866,1,,3.13879,8.90214e-06,133.654,0.00167446,0.2026,17.42,1.711,0.1229,181.9,10.46,20.89,0.964,0.8658,1020.0,1310.0,,,5242.0,161.0,4.56,0.98,0.722,1.844
11752906,1,,6.38316,5.24009e-06,132.306,0.000596648,0.6812,0.5769,1.825,0.1814,2133.0,36.14,65.81,2.911,0.6439,551.0,22.5,,,3884.0,89.0,4.68,0.04,0.593,0.04
8429528,2,,2.17202,9.3682e-06,132.602,0.00115086,0.4995,1.526,3.494,0.1226,121.9,13.12,12.31,2.154,0.3729,2270.0,561.0,,,7232.0,317.0,4.05,0.28,1.879,0.913
6631188,3,,5.03139,6.55291e-05,134.336,0.00932308,0.8966,0.3328,7.32,1.282,37.02,4.245,9.102,1.424,0.3384,1840.0,542.0,,,7714.0,311.0,4.07,0.35,2.027,1.184
9111056,3,,2.09705,1.36786e-05,131.931,0.00413949,0.1741,25.7,1.755,0.2839,506.4,64.64,7.599,7.457,6.676,2880.0,556.0,,,7154.0,258.0,3.67,0.3,3.288,1.245
8906045,3,,2.3471,0.0,133.797,0.0,0.1,0.0,2.5,0.0,3751.0,0.0,-1.0,6.942,0.0,1500.0,0.0,,,5891.0,171.0,4.3,0.23,1.138,0.401
8197019,1,,0.541086,1.30799e-05,131.927,0.00289335,0.4984,3.409,2.135,1.631,34.92,5.908,8.119,1.03,0.3895,3410.0,1150.0,,,7299.0,330.0,4.17,0.38,1.677,1.125
5772411,1,,4.18725,5.00872e-05,133.251,0.00702241,0.937,0.03966,9.467,1.66,23.35,4.338,5.53,0.977,0.1068,1640.0,620.0,,,6974.0,236.0,4.18,0.42,1.679,1.262
7732964,1,,598.546,0.519203,384.416,0.714908,0.00165,87520.0,9.592,21.55,110.6,1464.0,0.4601,0.7059,27.21,163.0,13.6,,,4949.0,190.0,4.61,0.07,0.693,0.103
6058896,1,,0.564917,1.50563e-06,131.804,0.000327724,0.8971,0.0405,1.618,0.1052,562.1,11.07,83.61,2.503,0.09548,2210.0,544.0,,,5808.0,188.0,4.4,0.31,0.898,0.439
4160683,2,,3.93382,7.11673e-05,133.505,0.0134911,0.636,2.985,12.17,8.987,127.1,15.23,9.147,1.261,0.8145,1240.0,239.0,,,6167.0,223.0,4.44,0.26,1.064,0.403
7354213,1,,0.73602,2.23339e-05,132.228,0.00453977,0.005029,1983.0,2.122,2.936,5.648,1.737,4.42,0.4991,0.8667,3420.0,706.0,,,7306.0,293.0,3.99,0.24,2.076,0.84
8311110,2,,2.15742,3.22214e-05,132.5,0.0085272,0.2029,28.14,8.569,13.16,118.2,17.5,9.213,2.92,2.913,2630.0,431.0,,,7311.0,359.0,3.85,0.24,2.643,0.827
7802136,1,,10.9802,3.94577e-07,137.138,2.99376e-05,0.7437,0.0004638,3.767,0.001639,49910.0,24.65,2484.0,22.01,0.008849,822.0,167.0,,,5952.0,162.0,4.46,0.27,0.897,0.361
6424561,1,,6.67166,4.93423e-05,131.926,0.00568622,0.3313,13.71,2.872,0.2991,152.3,15.55,10.13,1.273,1.335,1020.0,228.0,,,6086.0,206.0,4.43,0.29,1.021,0.449
8558011,2,,0.638144,9.23563e-06,131.764,0.00191082,0.9001,0.675,1.282,1.038,71.78,8.772,12.73,0.913,0.6722,1880.0,717.0,,,5244.0,215.0,4.45,0.47,0.888,0.675
5035237,1,,370.477,0.00637156,437.554,0.0117219,0.3113,12.01,13.76,2.348,487.1,111.7,4.549,1.939,2.014,231.0,70.9,,,5378.0,176.0,4.44,0.39,0.885,0.54
10196750,1,,459.266,0.0202252,260.286,0.0294481,0.7791,3.89,5.481,5.837,898.1,422.6,2.667,2.293,5.274,166.0,9.16,,,4579.0,152.0,4.6,0.04,0.689,0.061
12108364,1,,0.705441,0.0,131.692,0.0,0.1,0.0,2.0,0.0,2389.0,0.0,-1.0,4.362,0.0,1960.0,0.0,,,5838.0,186.0,4.53,0.29,0.897,0.361
6182093,2,,4.31025,3.46623e-05,131.762,0.00510207,0.4539,2.648,11.97,2.736,39.86,4.863,8.997,2.081,0.5797,2090.0,452.0,,,6626.0,201.0,3.68,0.35,3.206,1.374
8752940,1,,9.0783,1.74148e-05,138.258,0.00131195,0.08695,43.12,0.593,0.1087,574.3,49.74,14.61,3.901,4.282,984.0,368.0,,,5086.0,217.0,4.0,0.53,1.611,1.198
5289857,1,,26.5246,0.000197429,156.168,0.00635767,0.02475,240.0,2.591,0.2394,163.4,17.42,9.302,2.102,3.751,695.0,298.0,,,4995.0,142.0,3.95,0.6,1.703,1.456
9943435,1,,0.777655,3.47047e-06,131.528,0.000627258,0.1,26.71,1.19,0.06954,134.8,6.398,29.96,0.9492,0.549,1820.0,405.0,,,5758.0,161.0,4.56,0.29,0.817,0.36
10922659,1,,31.2543,0.000369827,155.046,0.0102814,0.3886,12.48,5.697,1.386,461.9,34.08,13.93,2.497,2.919,646.0,177.0,,,6215.0,234.0,4.4,0.31,1.145,0.621
6268722,2,,2.63844,3.57947e-07,131.685,6.04803e-05,0.3159,0.5087,1.684,0.02521,2254.0,8.693,362.5,5.699,0.1911,1610.0,311.0,,,6493.0,194.0,4.3,0.24,1.178,0.451
4832197,1,,0.947724,6.16751e-08,132.396,1.02266e-05,0.9001,0.001359,1.544,0.001544,10650.0,10.77,1747.0,16.02,0.06464,2320.0,389.0,,,6302.0,173.0,4.18,0.23,1.269,0.42
6696381,2,,1.12839,1.09512e-05,131.964,0.00271551,0.005131,557.4,4.246,2.871,16.29,1.961,10.58,0.841,0.4559,2670.0,548.0,,,6541.0,271.0,3.98,0.24,2.075,0.835
6346698,3,,1.22026,1.42411e-05,132.133,0.00164415,0.06686,55.03,2.046,0.2956,51.81,8.322,15.12,1.323,0.9684,2460.0,487.0,,,6251.0,226.0,3.96,0.35,1.83,0.714
10470294,3,,0.55058,3.5352e-05,131.747,0.0101145,0.8895,0.4672,1.955,3.673,19.4,8.775,2.115,1.885,0.8088,4800.0,1040.0,,,7186.0,293.0,3.57,0.36,3.675,1.567
8490993,2,,105.146,0.00120469,178.369,0.00931365,0.6667,1.885,6.859,1.297,645.5,56.35,11.44,2.688,1.26,401.0,66.3,,,6077.0,199.0,4.47,0.24,0.999,0.324
10263705,1,,508.789,0.00494449,377.622,0.00703387,0.004938,305.3,14.51,0.8522,585.8,185.5,4.277,62.32,29.53,886.0,104.0,,,4210.0,113.0,1.51,0.03,27.24,6.249
7668416,1,,0.858547,8.34571e-06,132.145,0.00169569,0.4911,4.336,1.172,0.1108,97.04,11.97,12.1,0.8673,0.6518,1670.0,301.0,,,5269.0,209.0,4.49,0.23,0.864,0.304
6606756,1,,0.792204,1.72182e-05,132.216,0.00399392,0.2329,19.48,2.17,1.361,10.59,2.428,5.802,0.5545,0.4611,2940.0,991.0,,,7087.0,259.0,4.15,0.38,1.675,1.124
7848303,1,,0.516505,1.77521e-05,131.842,0.00294841,0.9,0.2229,1.253,0.6456,9.773,2.021,7.281,0.8296,0.1601,4420.0,780.0,,,8248.0,320.0,3.99,0.22,2.276,0.783
5444548,1,,13.2493,1.88784e-05,139.774,0.00116082,0.6777,0.4972,4.512,0.2217,645.2,8.424,77.18,2.905,0.4046,806.0,73.0,,,5799.0,121.0,4.36,0.13,1.078,0.19
9518318,1,,6.51111,8.7949e-06,131.708,0.00100436,0.8867,0.1622,1.723,0.2381,653.5,21.07,35.23,2.997,0.4102,1010.0,222.0,,,6032.0,224.0,4.46,0.3,1.001,0.435
9642018,2,,0.5051,9.15031e-06,131.529,0.00124841,0.7015,1.287,1.052,0.2169,116.3,13.6,15.51,0.9141,0.4243,1890.0,239.0,,,5275.0,169.0,4.59,0.16,0.787,0.192
8526451,3,,0.682804,1.17098e-05,132.167,0.00381505,0.552,3.158,2.883,3.037,35.82,4.72,11.25,1.266,0.5477,3610.0,981.0,,,7716.0,284.0,4.05,0.31,2.027,1.091
3859079,1,,53.5292,0.000240038,147.865,0.00350664,0.3054,4.821,5.652,0.4928,1122.0,41.96,28.78,2.365,1.225,353.0,12.8,,,4744.0,94.0,4.61,0.04,0.725,0.044
4571004,2,,3.42545,2.87037e-05,134.312,0.00466598,0.8056,0.2865,9.355,1.598,187.5,15.76,13.1,1.524,0.2303,1210.0,0.00338,,,5780.0,0.0,4.44,0.0,1.0,0.0
5473556,1,,11.2588,1.89777e-07,134.738,1.49877e-05,0.7865,0.01337,8.959,0.002379,217000.0,20.13,12330.0,90.72,1.391,1080.0,234.0,,,6217.0,184.0,4.05,0.32,1.464,0.628
4996558,1,,3.01714,6.57811e-06,133.691,0.00134234,0.908,0.1222,3.081,0.1271,190.1,6.297,34.65,2.136,0.262,1490.0,299.0,,,5893.0,187.0,4.17,0.24,1.302,0.518
6802081,2,,0.890472,1.36977e-05,132.195,0.00522083,0.02608,249.1,3.605,6.477,10.83,1.836,9.295,0.5079,0.6425,2530.0,584.0,,,6156.0,176.0,4.04,0.31,1.539,0.706
6063220,1,,4.60357,3.16944e-06,135.013,0.00045916,0.3173,1.423,2.367,0.02597,431.4,5.455,85.92,1.518,0.2437,814.0,28.3,,,4777.0,102.0,4.59,0.04,0.748,0.041
7008221,1,,1.2856,1.52493e-05,132.575,0.00500136,0.0116,413.7,4.388,4.064,21.01,2.859,9.099,1.842,1.582,3590.0,885.0,,,6878.0,239.0,3.5,0.44,3.982,1.94
7115200,1,,0.56679,1.09789e-05,131.811,0.00304585,0.8953,0.4994,1.656,2.526,12.23,1.813,9.406,0.4321,0.1726,2450.0,426.0,,,6170.0,172.0,4.36,0.24,1.058,0.363
5196646,2,,1.04243,1.17672e-05,132.209,0.00358256,0.9044,0.3882,2.266,1.646,20.19,2.666,10.04,0.63,0.2144,2130.0,697.0,,,6354.0,203.0,4.32,0.35,1.192,0.778
5036480,1,,1.06102,5.70024e-06,132.517,0.00164906,0.2309,14.41,2.212,0.4518,153.2,11.07,18.21,1.088,0.8592,1680.0,315.0,,,5767.0,165.0,4.54,0.27,0.881,0.326
10753734,5,,19.4062,0.0,145.474,0.0,0.1,0.0,10.5,0.0,10100.0,0.0,-1.0,7.72,0.0,597.0,0.0,,,5613.0,167.0,4.58,0.27,0.775,0.329
11243547,1,,2.16132,1.35783e-05,131.9,0.00338524,0.6446,1.675,4.089,0.5651,76.75,5.812,14.02,0.397,0.1396,687.0,57.4,,,3754.0,70.0,4.82,0.09,0.43,0.07
10096641,1,,1.54084,1.44341e-05,132.08,0.00334332,0.7,1.086,4.812,2.148,40.0,4.514,9.667,0.916,0.2586,1980.0,527.0,,,6299.0,198.0,4.2,0.27,1.354,0.715
4075067,4,,1.37716,8.9252e-06,132.485,0.00259975,0.1548,20.16,4.319,2.283,23.09,1.92,15.88,2.37,1.178,4690.0,1030.0,,,8992.0,384.0,3.54,0.34,4.832,2.079
12208769,3,,4.18861,2.55465e-05,133.861,0.00376423,0.1243,22.05,7.238,0.8404,49.6,5.42,11.32,1.027,0.5138,1610.0,328.0,,,6757.0,218.0,4.08,0.28,1.444,0.582
12405950,2,,3.53961,2.40199e-06,134.365,0.000341065,0.9009,0.109,0.9761,0.08555,325.8,8.346,55.1,3.45,0.2962,1790.0,442.0,,,7033.0,307.0,4.11,0.27,1.631,0.793
8127648,1,,1.02347,1.42027e-07,131.704,3.68849e-05,0.9351,0.7143,2.38,0.1082,131500.0,590.6,666.0,56.98,57.11,1810.0,8.37e-05,,,5780.0,0.0,4.44,0.0,1.0,0.0
8668810,1,,313.09,0.0,424.716,0.0,0.1,0.0,9.0,0.0,441800.0,0.0,-1.0,36.72,0.0,207.0,0.0,,,5067.0,151.0,4.6,0.08,0.673,0.102
8822585,1,,1.62752,1.85744e-05,131.947,0.00839012,1.0,0.9024,1.929,69.36,46.5,4722.0,14.52,1.797,2.083,2020.0,583.0,,,6861.0,242.0,4.31,0.33,1.3,0.745
4478168,2,,8.02924,5.90055e-05,132.821,0.00565097,0.712,1.999,3.26,0.2561,72.63,6.664,11.27,1.089,0.631,1040.0,86.7,,,6063.0,128.0,4.29,0.12,1.191,0.192
7778826,3,,0.815841,0.0,131.551,0.0,0.1,0.0,3.0,0.0,348.8,0.0,-1.0,2.843,0.0,2820.0,0.0,,,7247.0,359.0,4.25,0.4,1.501,1.075
9163180,3,,1.34819,1.52092e-05,131.891,0.00383233,0.5095,1.446,4.103,0.8472,16.39,1.827,11.16,0.7431,0.1343,2480.0,698.0,,,6918.0,231.0,4.09,0.32,1.77,0.989
7199397,1,,105.88,0.000118553,156.992,0.000899298,0.5634,0.03581,18.23,0.06203,1615.0,7.979,206.1,10.52,0.07254,596.0,10.3,,,5896.0,75.0,3.76,0.01,2.527,0.059
5556804,2,,12.4267,0.000396884,133.924,0.0277762,0.8408,0.3603,15.03,0.555,181.9,16.87,10.94,1.219,0.2618,719.0,156.0,,,5767.0,193.0,4.57,0.28,0.799,0.343
9351205,1,,1.59942,0.0,131.514,0.0,0.1,0.0,6.0,0.0,251.2,0.0,-1.0,2.759,0.0,2410.0,0.0,,,7362.0,321.0,4.17,0.41,1.716,1.241
3966801,1,,25.6958,6.31738e-05,137.397,0.0019175,0.05923,58.3,3.846,0.8164,1114.0,29.3,40.44,1.592,1.177,315.0,37.5,,,3789.0,219.0,4.77,0.12,0.48,0.1
6525946,3,,0.992117,8.17173e-06,132.296,0.0017979,0.5559,2.923,1.285,0.08805,123.6,14.72,12.21,1.299,0.565,2120.0,538.0,,,6487.0,257.0,4.4,0.31,1.118,0.56
7673841,1,,5.34182,2.79419e-05,136.318,0.00385626,0.1389,40.82,3.48,0.1309,65.13,4.036,16.41,0.9099,1.166,1130.0,90.0,,,5767.0,112.0,4.29,0.14,1.135,0.176
6619830,1,,1.0447,3.65084e-06,131.844,0.000696549,0.9724,0.01588,2.264,0.03446,2266.0,125.3,22.38,6.369,0.8747,1720.0,406.0,,,5635.0,187.0,4.43,0.29,0.884,0.413
8745924,1,,3.187,8.57641e-05,132.064,0.020586,0.9943,0.006297,3.807,0.4661,35.88,5.188,7.776,1.736,0.5253,1920.0,397.0,,,6737.0,203.0,3.99,0.25,1.945,0.797
10094670,1,,22.064,7.56428e-05,148.919,0.0026318,0.9147,0.06174,3.87,0.3002,407.3,14.52,29.18,2.761,0.1945,726.0,214.0,,,6215.0,202.0,4.4,0.33,1.145,0.67
8709688,1,,4.17938,1.92683e-05,133.848,0.00313877,0.702,2.396,2.486,0.2383,170.9,13.14,14.8,1.614,1.259,1200.0,216.0,,,5632.0,167.0,4.28,0.22,1.155,0.411
11186929,1,,459.294,0.00747139,260.249,0.0136028,0.6839,16.89,2.934,7.542,1451.0,272.8,6.155,4.053,19.9,236.0,0.00128,,,5780.0,0.0,4.44,0.0,1.0,0.0
8693545,1,,0.981154,1.14946e-05,132.147,0.00340404,0.02862,235.2,2.334,1.461,7.833,1.118,9.104,0.8968,1.05,4150.0,712.0,,,8262.0,346.0,3.74,0.27,3.168,1.054
12405333,1,,0.764874,5.95723e-06,132.123,0.00111842,0.1828,19.56,1.326,0.1722,166.8,13.45,17.78,1.093,1.089,1730.0,308.0,,,5231.0,183.0,4.48,0.27,0.86,0.3
6070714,2,,0.535638,0.0,131.505,0.0,0.1,0.0,2.0,0.0,1823.0,0.0,-1.0,5.916,0.0,2880.0,0.0,,,6517.0,304.0,4.24,0.32,1.375,0.801
4633570,1,,16.7092,3.24789e-05,141.338,0.0015956,0.6955,0.9222,2.641,0.2776,847.1,26.2,35.49,2.073,0.7828,500.0,28.0,,,4621.0,140.0,4.61,0.05,0.668,0.063
4768846,2,,1.25484,6.02302e-06,131.566,0.00133868,0.9,0.3677,1.624,0.204,57.45,4.609,16.97,0.8855,0.2825,1780.0,368.0,,,6170.0,190.0,4.47,0.29,0.992,0.406
3448230,1,,0.513468,1.38625e-05,131.751,0.00260298,0.3194,9.661,1.43,0.6837,25.38,4.416,8.976,0.4902,0.3294,2380.0,460.0,,,6200.0,188.0,4.49,0.28,0.958,0.366
5480714,1,,459.282,0.00711522,260.312,0.0109351,0.474,25.25,2.507,3.379,1501.0,404.5,6.6,5.551,16.83,298.0,93.1,,,6363.0,251.0,4.23,0.34,1.393,0.865
6579643,3,,0.736779,2.40131e-05,131.585,0.00959466,0.5,24.19,3.571,28.63,121.1,35.98,5.659,3.277,8.995,3890.0,924.0,,,7025.0,296.0,3.7,0.42,2.872,1.344
6019872,1,,1.4859,3.86295e-06,132.743,0.000900481,0.4908,2.258,1.517,0.04526,198.5,9.444,28.0,1.04,0.4065,1270.0,118.0,,,5088.0,151.0,4.56,0.13,0.727,0.128
9267042,3,,0.931332,0.0,131.912,0.0,0.1,0.0,2.5,0.0,232.1,0.0,-1.0,4.812,0.0,4230.0,0.0,,,8354.0,350.0,3.76,0.28,3.117,1.042
7362592,1,,0.566782,6.9948e-06,131.835,0.00193745,0.2975,8.762,2.06,1.406,28.83,2.733,15.01,0.894,0.5223,2930.0,664.0,,,6074.0,189.0,4.04,0.3,1.65,0.74
4773155,3,,25.7049,0.0,148.607,0.0,0.1,0.0,15.0,0.0,12640.0,0.0,-1.0,10.13,0.0,583.0,0.0,,,5648.0,155.0,4.49,0.27,0.912,0.366
6224148,1,,0.797018,1.12873e-05,132.004,0.0019892,0.5562,2.762,1.055,0.09644,53.27,7.786,9.7,0.8646,0.3877,2220.0,689.0,,,6218.0,216.0,4.37,0.34,1.134,0.7
10483644,2,,5.11077,1.24615e-06,135.867,0.000168153,0.9935,0.02204,2.409,0.01741,2894.0,12.77,251.5,8.56,1.427,1050.0,218.0,,,6029.0,171.0,4.52,0.3,0.894,0.369
7135045,1,,0.560722,1.35159e-05,132.022,0.00248427,0.9006,0.4521,1.827,3.331,29.49,5.285,8.165,0.9867,0.358,3120.0,757.0,,,6683.0,217.0,4.11,0.26,1.559,0.75
6951642,1,,1.3841,1.01828e-05,131.83,0.00166491,0.2656,7.451,2.86,0.36,140.7,19.55,9.622,5.321,2.076,3980.0,1290.0,,,7365.0,274.0,3.4,0.69,4.422,2.851
7353970,1,,198.442,4.9673e-05,155.621,0.000211684,1.0,0.2938,10.29,4.493,44500.0,71190.0,921.7,31.89,3.419,279.0,20.1,,,5420.0,112.0,4.5,0.11,0.868,0.12
3745690,1,,13.5406,3.21648e-05,144.596,0.00188605,0.1594,14.67,4.428,0.3595,471.7,10.44,45.87,2.188,1.17,779.0,73.5,,,5767.0,113.0,4.39,0.14,1.014,0.187
2575964,2,,0.655439,9.0647e-06,132.081,0.00153639,0.5042,3.018,1.573,0.3502,121.0,14.76,12.18,1.129,0.5252,2100.0,0.00967,,,5780.0,0.0,4.44,0.0,1.0,0.0
8244755,2,,1.14029,1.57557e-05,132.564,0.00279456,0.1,60.95,1.5,0.4271,1778.0,391.6,7.086,3.38,5.251,1510.0,292.0,,,5376.0,213.0,4.53,0.23,0.813,0.307
8188157,1,,0.914584,9.96633e-06,131.612,0.0029391,0.5878,0.6564,2.303,0.2367,6.665,0.7902,10.55,0.4744,0.05612,2780.0,869.0,,,6880.0,239.0,4.12,0.35,1.752,1.09
9640921,1,,80.706,6.42474e-05,139.437,0.000636971,0.95,0.0226,6.878,0.04965,11940.0,64.97,244.8,15.09,1.365,429.0,81.4,,,6053.0,186.0,4.49,0.28,0.949,0.356
9643043,1,,84.8062,0.000138121,192.373,0.00133927,0.9842,0.05703,9.291,0.104,9584.0,69.96,150.7,14.1,3.572,389.0,84.7,,,5737.0,166.0,4.52,0.29,0.856,0.37
7031520,1,,0.566789,1.08517e-05,131.814,0.00302082,0.4474,3.756,2.123,1.302,17.22,2.421,9.939,0.4261,0.1624,2500.0,459.0,,,6629.0,199.0,4.46,0.26,0.997,0.361
3444098,1,,0.723502,1.60099e-05,131.596,0.00237886,0.5045,5.276,1.144,0.1012,343.7,31.33,14.74,5.547,3.114,4700.0,809.0,,,8855.0,363.0,3.82,0.28,2.858,0.955
4731916,1,,2.67107,1.80556e-05,133.486,0.00356011,0.01317,244.1,8.393,4.196,57.92,6.238,11.22,1.885,1.067,2270.0,418.0,,,6907.0,268.0,3.87,0.28,2.455,0.883
5629449,4,,0.720771,0.0,131.951,0.0,0.1,0.0,2.0,0.0,272.0,0.0,-1.0,2.673,0.0,2990.0,0.0,,,6884.0,255.0,4.09,0.25,1.602,0.724
8260198,1,,0.95529,2.05329e-06,132.182,0.000391873,0.9029,0.1341,1.111,0.09732,606.2,19.01,48.66,2.186,0.3231,1550.0,181.0,,,5319.0,183.0,4.55,0.19,0.734,0.164
6665695,1,,5.37886,6.82939e-06,131.964,0.000934431,0.6947,0.7758,2.657,0.1561,483.7,10.22,57.86,1.809,0.5228,831.0,35.3,,,5067.0,107.0,4.57,0.05,0.772,0.057
11520114,1,,7.07985,5.60684e-05,131.607,0.00668573,0.02368,244.8,2.488,0.2561,333.5,37.57,9.658,1.413,2.638,738.0,466.0,,,4808.0,188.0,4.52,0.73,0.806,1.016
7362631,1,,0.566797,7.47214e-06,131.824,0.00246307,0.4922,3.734,2.723,3.323,40.89,3.9,14.82,0.6568,0.3312,2280.0,440.0,,,6063.0,201.0,4.47,0.27,1.001,0.38
6595662,1,,2.68052,2.3187e-08,132.598,5.15075e-06,0.3673,0.0005023,3.214,0.0005064,199300.0,35.55,7539.0,49.4,0.0059,1430.0,261.0,,,6038.0,182.0,4.36,0.25,1.076,0.387
4383117,1,,0.672869,1.29578e-05,131.563,0.00268151,0.4995,1.155,1.541,0.1518,6.956,1.128,8.589,0.8627,0.1317,4780.0,791.0,,,8439.0,340.0,3.75,0.24,3.144,1.008
4165960,1,,6.7745,1.12479e-05,137.139,0.00124798,0.9881,0.028,2.489,0.1143,475.1,15.23,40.82,3.025,1.441,1020.0,191.0,,,6483.0,204.0,4.53,0.29,0.883,0.325
12252424,2,,8.92507,5.78001e-06,139.714,0.000507741,0.09242,8.419,2.581,0.07698,970.5,8.573,124.4,2.127,0.5354,635.0,24.3,,,4728.0,96.0,4.61,0.05,0.71,0.046
11037335,1,,40.715,0.000138699,146.567,0.0028858,0.5048,1.668,8.549,0.5282,563.2,11.6,48.82,2.148,0.5006,516.0,100.0,,,5968.0,162.0,4.53,0.28,0.881,0.339
11137065,1,,0.933743,1.02055e-05,131.528,0.00345033,0.906,0.6174,2.227,2.693,85.36,11.02,10.32,1.03,0.6764,1770.0,460.0,,,5496.0,202.0,4.41,0.32,0.927,0.476
9777087,2,,5.50821,6.01862e-05,131.546,0.00240139,0.9144,0.05351,3.449,0.08815,12760.0,324.2,59.02,9.226,1.739,778.0,63.1,,,5193.0,189.0,4.69,0.09,0.621,0.09
